# time,  FLS,  FRS,  RLS,  RRS,  FLA,  FRA,  RLA,  RRA,  FLS_cmd,  FRS_cmd,  RLS_cmd,  RRS_cmd,  FLA_cmd,  FRA_cmd,  RLA_cmd,  RRA_cmd, 
1708525320792274070 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320802255107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320812272310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320822249477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320832272402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320842249849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320852272316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320862250189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320872272193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320882245859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320892272421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320902242294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320912267552 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320922243016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320932275570 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320942246025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320952273571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320962249083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320972272113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320982249987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525320992271984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321002245503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321012272071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321022245214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321032272053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321042242462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321052267633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321062241615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321072267624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321082246121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321092272003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321102249316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321112272061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321122249069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321132271917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321142245042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321152272090 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321162249366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321172272483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321182242192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321192268012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321202239432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321212267711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321222264515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321232275891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321242255615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321252292844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321262276738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321272281502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321282247473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321292320874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321302337594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321312355636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321322344873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321332350193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321342344762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321352354647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321362314574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321372243688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321382243691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321392287684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321402247826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321412268775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321422248581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321432275331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321442278780 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321452274936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321462353467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321472372460 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321482359677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321492282247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321502253144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321512269657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321522240556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321532267617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321542248826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321552267701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321562253661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321572269024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321582254586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321592274825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321602254439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321612268911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321622243489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321632268953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321642244248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321652274632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321662244534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321672269031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321682243481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321692269339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321702244006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321712269624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321722243378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321732269327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321742250845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321752268957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321762243961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321772269812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321782244495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321792275953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321802253126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321812274204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321822251916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321832274248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321842252034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321852271265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321862243624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321872268676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321882243365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321892270076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321902244937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321912269267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321922245533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321932275403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321942251094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321952278311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321962251594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321972274366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321982243630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525321992269148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322002243447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322012271512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322022259230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322032275053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322042245425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322052268964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322062275170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322072269055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322082252079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322092274525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322102251519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322112269615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322122244264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322132269036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322142243903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322152268893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322162244366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322172268485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322182243721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322192270229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322202246707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322212268612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322222242362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322232269041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322242243987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322252269078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322262267930 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322272290887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322282250161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322292287833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322302256772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322312356344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322322258725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322332268366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322342252442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322352275453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322362246214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322372275395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322382245625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322392287351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322402240873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322412268156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322422247634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322432274639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322442249977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322452273923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322462245248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322472272764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322482244550 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322492288053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322502242007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322512267764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322522239556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322532267985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322542250699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322552277115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322562249401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322572273666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322582246874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322592281930 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322602238980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322612267985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322622238875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322632267736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322642242799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322652272890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322662244311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322672269696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322682255186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322692274980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322702252693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322712275161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322722250850 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322732274501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322742251301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322752274488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322762244070 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322772268886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322782242588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322792269174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322802241808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322812268835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322822254149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322832274656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322842250806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322852274454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322862250814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322872274326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322882276953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322892274374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322902243417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322912268928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322922251050 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322932268853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322942243104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322952268859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322962255322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322972269473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322982243718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525322992268855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323002242968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323012268518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323022247909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323032283917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323042250317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323052269553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323062239603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323072268698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323082253158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323092274489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323102251919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323112273975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323122243885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323132268718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323142242889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323152272957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323162243131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323172268932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323182275624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323192268953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323202263481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323212276118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323222247714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323232271917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323242249595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323252275787 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323262238364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323272274823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323282240810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323292274831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323302243098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323312268479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323322241486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323332268148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323342248071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323352278471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323362280021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323372280219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323382260219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323392295821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323402281665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323412280753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323422256147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323432273657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323442246667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323452273294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323462246149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323472278606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323482279149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323492290258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323502263203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323512280477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323522279768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323532346627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323542323126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323552357679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323562352772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323572372383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323582353214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323592350234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323602332353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323612362111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323622332901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323632358667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323642348949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323652359727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323662328023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323672356267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323682342164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323692359515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323702334474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323712354957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323722326548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323732353108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323742300653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323752275116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323762244043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323772268823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323782246361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323792347625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323802337490 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323812354919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323822323630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323832348057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323842356864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323852357692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323862330967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323872361266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323882258491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323892348950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323902324870 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323912356272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323922335513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323932349018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323942325626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323952282930 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323962354117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323972351172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323982257736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525323992294779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324002279775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324012352126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324022332013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324032358553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324042267661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324052275460 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324062247947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324072274120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324082240790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324092275322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324102245179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324112268715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324122246380 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324132275521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324142277004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324152274386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525324162248165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
